neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
1,19,0,180,1,0,-1,1,0
1,2,0,80,1,9,38,1,364
1,4,0,80,1,39,1362,1,189
1,8,0,85,1,34,16,1,8
1,132,1,175,4,0,-1,1,0
0,12,0,100,1,1,926,1,0
0,21,0,85,4,2,1363,1,364
1,4,0,65,5,7,45,1,80
1,43,0,150,1,1,704,1,0
0,12,1,249,30,0,-1,1,0
0,21,0,40,1,0,-1,2,0
1,8,0,200,1,1,932,1,0
2,56,1,124,14,8,64,1,0
1,7,0,200,1,0,-1,1,0
1,8,1,50,1,1,1289,1,0
1,53,1,160,2,6,391,1,0
1,23,1,200,2,0,-1,1,0
1,23,1,300,6,0,-1,1,0
1,14,1,200,3,7,1364,1,0
0,24,1,139,1,44,1365,1,0
0,21,0,49,4,19,1122,2,0
0,12,0,55,4,13,1366,2,0
1,19,1,260,10,4,526,1,31
1,14,0,150,1,0,-1,1,0
1,19,1,110,30,8,238,9,280
0,38,1,110,5,2,352,1,0
1,4,0,81,1,142,21,4,223
0,6,1,60,1,23,2,15,83
0,15,0,65,1,1,1182,2,0
0,3,0,175,3,0,-1,1,83
0,32,1,130,2,1,625,1,0
0,12,1,240,2,9,614,1,0
0,6,1,130,2,6,989,1,0
1,7,1,97,30,6,73,52,365
0,73,0,50,2,0,-1,1,0
0,21,1,88,7,2,634,1,0
2,56,1,112,7,5,871,1,0
0,21,0,65,1,0,-1,1,0
0,6,1,105,7,53,63,2,77
0,12,1,120,1,0,-1,1,0
0,15,1,70,2,15,374,1,18
0,29,0,75,3,1,234,3,0
2,95,1,99,2,129,38,1,344
0,32,1,275,5,0,-1,1,0
1,132,0,600,1,0,-1,1,0
1,8,0,90,1,24,36,3,341
0,117,1,60,3,1,236,1,0
0,15,1,125,1,7,377,1,0
0,21,0,65,10,4,915,1,349
0,21,1,159,3,30,158,1,0
1,45,1,145,5,3,162,1,0
1,28,0,130,1,0,-1,1,0
1,8,1,255,2,47,97,1,352
1,8,0,90,2,157,9,1,85
0,10,1,150,3,73,46,1,120
0,12,1,295,2,75,32,1,339
2,56,1,125,1,0,-1,1,0
1,18,1,75,1,5,296,1,31
0,6,1,188,2,23,16,1,75
1,28,1,130,1,2,1367,1,0
0,22,1,72,1,3,851,1,0
2,81,0,45,3,12,247,2,201
0,38,0,80,1,168,38,1,272
1,28,0,94,1,51,123,2,88
0,79,0,70,22,16,70,3,173
0,20,1,150,6,1,64,1,0
0,6,0,70,2,6,77,1,365
0,6,0,42,30,3,162,5,348
1,52,1,225,3,0,-1,1,0
0,15,0,70,1,10,335,2,0
0,38,0,60,1,0,-1,1,0
1,7,1,180,2,8,44,1,10
1,64,1,150,3,2,48,2,0
1,4,0,105,2,88,25,2,266
0,6,1,100,5,9,1368,3,262
0,12,1,225,4,9,153,1,0
0,15,1,125,15,0,-1,1,0
2,25,0,82,2,116,30,1,58
1,9,1,140,1,0,-1,1,0
0,13,1,250,4,0,-1,1,0
0,21,0,69,4,0,-1,1,0
1,7,1,275,2,0,-1,1,0
0,6,1,145,3,209,46,1,219
1,4,1,125,7,0,-1,1,0
0,34,0,100,1,2,1051,1,0
1,23,1,100,5,131,15,1,108
0,12,1,190,6,8,48,1,5
1,27,1,200,1,49,844,1,0
1,8,1,125,31,1,1369,1,41
1,18,1,300,4,3,363,2,316
1,11,1,159,4,40,6,1,267
1,8,1,225,2,0,-1,1,0
1,14,1,300,1,0,-1,1,0
1,52,1,180,2,28,96,1,0
2,56,1,99,1,38,12,2,263
1,52,0,120,4,19,2,1,339
1,1,0,90,7,27,56,1,35
0,20,0,59,1,2,1313,1,0
2,25,0,95,1,141,6,2,331
0,79,0,65,30,11,98,2,312
2,39,0,40,2,2,11,1,5
1,64,1,250,4,7,1061,1,0
0,12,0,85,3,23,252,2,280
1,4,0,71,30,19,63,3,0
1,2,1,109,4,0,-1,1,0
0,34,1,262,2,166,703,1,0
0,12,0,55,3,0,-1,1,0
1,2,1,70,1,1,1370,1,0
1,2,1,109,14,3,625,3,0
2,44,0,40,3,0,-1,1,0
2,25,0,70,1,0,-1,1,0
2,39,0,50,15,2,682,1,341
1,9,0,120,5,8,1177,3,318
1,2,0,80,50,0,-1,1,0
0,32,1,200,3,6,1147,1,0
0,3,1,300,3,0,-1,1,0
1,52,1,175,1,4,357,1,0
0,6,0,75,1,0,-1,1,0
2,39,1,119,6,15,414,1,1
1,28,1,165,30,11,678,34,274
4,150,0,40,14,5,1371,1,322
1,8,1,265,30,14,345,34,274
1,8,1,130,30,12,488,34,292
0,0,1,85,2,3,1372,1,351
0,15,0,70,15,1,490,1,314
0,12,1,210,3,31,297,1,0
1,7,0,225,1,0,-1,1,0
0,15,0,46,1,8,277,2,333
0,15,0,75,1,0,-1,1,0
0,21,1,126,3,98,28,1,180
0,79,0,88,4,42,13,1,261
1,2,1,150,5,14,84,1,66
0,13,1,175,1,89,247,1,0
1,7,1,380,30,5,194,15,332
0,38,1,500,6,29,1344,1,89
1,23,0,110,20,13,162,3,0
1,19,1,175,1,1,236,1,0
1,43,0,78,1,1,1373,1,0
1,28,1,250,2,11,244,2,358
1,8,1,125,1,171,85,3,121
0,12,1,200,2,3,713,1,16
0,15,0,55,3,0,-1,2,0
0,6,0,65,2,9,321,4,280
1,14,1,175,1,0,-1,1,0
1,8,1,205,30,20,95,34,274
2,31,1,90,1,0,-1,1,0
0,13,0,100,1,55,9,1,342
0,6,0,60,3,29,37,2,232
1,7,0,99,1,318,6,1,0
1,4,0,50,7,25,12,1,151
0,6,0,50,3,32,9,2,329
0,15,0,68,1,91,32,7,329
1,2,1,125,1,31,150,1,188
1,14,1,175,1,1,1373,1,0
0,6,1,100,3,91,15,1,160
1,52,0,85,2,0,-1,1,0
1,4,1,125,2,7,394,1,0
0,20,0,118,3,1,1223,2,188
1,64,1,346,198,163,1177,1,0
0,6,0,52,2,16,42,1,0
2,56,1,107,30,15,354,8,311
1,1,1,99,2,168,27,1,46
1,23,1,150,1,17,33,3,264
0,6,0,65,4,180,32,1,6
1,2,1,85,30,5,243,1,7
1,28,1,155,4,9,570,1,0
0,29,1,125,2,34,168,1,0
1,23,0,59,3,36,46,5,349
2,39,0,70,7,56,15,2,90
1,2,1,115,1,0,-1,1,0
1,8,0,175,10,0,-1,1,0
1,23,1,149,2,14,1030,1,0
0,15,0,50,5,0,-1,1,0
0,20,1,190,3,32,37,1,265
1,7,1,80,20,5,1374,7,346
0,20,0,75,1,0,-1,1,0
1,2,0,89,1,203,12,2,162
1,8,0,123,3,176,24,3,253
1,8,0,78,2,171,1375,2,0
0,15,0,62,1,44,9,1,77
0,10,1,120,2,149,1376,1,0
2,112,1,80,2,123,2,1,108
1,23,1,180,3,38,76,1,36
0,6,1,145,2,222,47,4,109
1,8,0,99,1,277,9,3,294
1,23,1,300,3,57,9,1,168
1,19,1,87,100,5,48,19,7
4,58,1,155,2,11,106,13,348
4,58,1,250,1,15,70,13,357
1,27,0,130,1,9,1120,1,0
2,25,2,65,4,1,1340,2,1
1,68,1,156,3,4,600,1,0
4,157,0,50,1,2,1377,1,0
1,7,1,450,1,0,-1,1,0
0,21,0,40,1,0,-1,1,0
0,6,1,95,3,51,16,2,194
2,103,0,45,7,30,246,1,115
2,63,2,60,4,45,98,5,0
1,7,0,100,4,117,12,2,162
1,9,0,75,1,0,-1,1,0
1,4,0,84,4,99,12,2,11
3,158,1,70,2,196,24,1,231
1,23,0,69,2,80,6,5,331
0,12,0,62,30,3,1223,1,319
1,23,1,200,1,1,1378,1,0
0,15,1,100,2,4,1175,1,0
0,100,0,45,4,33,123,1,323
1,2,1,170,3,52,6,2,316
1,8,1,150,7,10,619,1,68
2,95,1,99,3,66,985,1,189
0,24,0,45,1,0,-1,1,0
1,2,0,95,3,70,38,1,117
0,20,0,95,4,1,496,1,0
0,15,0,79,1,37,25,3,339
0,6,1,120,30,2,670,2,0
1,52,1,375,14,26,1379,1,147
1,4,1,120,5,23,46,1,151
0,12,2,85,1,0,-1,1,0
2,56,0,100,5,46,22,1,338
1,4,0,84,4,79,11,2,8
1,14,1,549,4,17,772,3,6
0,29,1,230,7,12,154,1,5
0,20,0,100,14,1,160,1,0
0,15,0,70,1,49,16,1,47
2,56,1,72,3,36,12,1,10
1,26,0,140,5,2,379,1,0
1,43,0,125,3,0,-1,1,0
1,1,1,135,1,168,24,1,287
1,19,1,120,1,8,1022,1,0
0,21,0,49,1,43,3,1,25
0,12,1,240,14,20,84,1,238
0,20,1,380,4,0,-1,1,177
1,28,1,150,1,9,297,2,364
2,37,0,89,1,3,106,2,365
1,28,0,100,3,28,276,2,364
0,22,0,75,1,24,691,1,0
2,118,0,50,5,5,211,1,310
0,117,0,60,10,27,2,1,322
1,27,1,760,14,1,599,1,292
0,12,0,85,3,15,22,1,82
2,44,0,65,3,5,389,1,0
1,28,1,150,3,75,75,1,234
1,28,1,169,4,147,9,1,310
1,2,1,85,2,25,8,1,58
1,77,1,350,3,13,43,1,69
0,15,1,148,7,56,22,1,44
0,15,1,100,6,13,411,1,0
1,68,1,1000,7,0,-1,1,365
0,15,1,125,1,0,-1,1,0
0,12,1,80,7,10,882,1,0
2,37,1,72,2,94,13,3,102
0,33,0,125,1,8,33,1,191
2,81,0,34,1,95,16,8,175
0,29,1,288,1,2,357,1,0
0,12,1,167,2,59,30,1,0
1,8,1,125,21,45,25,2,176
0,54,1,100,2,67,22,1,153
1,43,1,290,5,0,-1,1,0
1,4,1,229,30,6,371,1,61
0,12,0,100,2,49,19,1,149
0,29,0,60,1,0,-1,1,0
0,12,1,225,3,87,2,3,275
0,6,0,70,2,0,-1,1,0
0,21,1,174,3,198,8,2,269
1,7,1,350,1,0,-1,1,0
1,8,1,250,30,13,19,34,304
1,8,1,105,30,15,20,34,285
2,49,0,40,3,95,77,1,336
0,15,0,50,14,43,4,1,313
1,51,0,65,3,43,51,1,35
1,2,0,75,30,1,337,2,330
0,13,1,180,31,1,1380,1,0
0,12,0,60,25,0,-1,1,0
1,7,0,69,2,22,1320,2,7
1,9,0,150,4,36,37,3,294
0,113,0,200,1,0,-1,1,0
1,68,1,125,3,21,70,1,7
1,8,1,795,4,22,84,1,249
4,69,1,450,2,45,16,4,342
1,28,0,80,1,0,-1,1,0
0,32,1,300,2,8,1109,1,0
1,2,2,80,1,29,214,1,357
1,68,0,75,5,0,-1,1,0
1,1,0,500,3,1,1381,3,0
1,19,0,135,1,14,58,2,332
1,19,1,250,1,0,-1,1,0
1,9,0,80,3,153,86,1,238
0,15,1,85,5,22,496,1,0
0,21,1,150,4,119,84,1,273
0,12,0,60,1,33,47,1,19
1,28,1,249,3,85,12,1,158
1,28,1,155,30,17,1184,34,316
0,6,0,65,2,14,68,2,0
0,20,1,90,1,0,-1,1,0
1,4,1,150,3,27,117,1,0
0,12,0,96,1,175,27,4,44
0,12,0,90,1,0,-1,1,0
1,11,0,89,1,1,583,1,365
1,30,0,80,1,307,11,1,54
1,30,0,77,4,80,27,1,66
0,21,0,60,1,155,84,2,170
1,8,1,165,4,72,6,1,0
0,10,0,70,1,3,549,1,363
0,6,1,83,1,0,-1,1,0
0,6,0,70,1,0,-1,1,0
1,19,1,139,1,62,38,1,240
0,6,0,50,7,13,43,3,227
0,21,0,50,1,0,-1,1,0
0,12,1,220,5,0,-1,1,21
1,7,1,250,3,26,11,1,96
1,2,0,177,10,25,97,1,213
1,43,1,150,3,7,557,1,0
0,21,0,50,1,0,-1,1,0
2,39,1,90,30,10,259,3,332
0,12,0,150,7,1,1083,1,179
1,28,1,125,3,211,4,1,230
1,28,1,150,1,0,-1,2,0
0,22,1,415,4,3,256,1,0
0,0,0,50,2,39,6,1,245
1,8,1,165,30,16,19,34,326
1,2,1,175,4,29,1226,1,7
0,3,0,50,60,0,-1,2,210
1,28,1,250,4,0,-1,1,0
1,19,1,100,5,1,847,1,0
1,28,1,99,30,12,75,15,208
2,63,0,80,1,12,64,1,59
0,6,1,140,5,4,1126,1,0
1,2,0,83,7,18,1382,1,0
2,140,0,99,3,4,892,2,7
0,12,0,79,1,1,151,1,89
0,12,0,100,2,19,11,1,34
0,36,1,160,4,16,944,1,0
0,21,0,45,7,1,1383,1,0
0,12,1,225,1,63,1032,1,0
1,7,1,180,1,0,-1,1,0
0,12,1,90,7,1,854,1,0
0,29,0,60,1,0,-1,1,0
2,81,1,120,5,31,25,2,64
1,7,1,150,4,15,11,1,5
0,22,1,80,4,51,4,2,306
1,11,1,275,2,11,1059,1,0
2,25,1,110,14,35,117,1,177
3,93,0,85,1,0,-1,2,359
1,28,1,245,1,3,1246,1,0
0,12,0,90,3,0,-1,1,364
0,123,1,115,5,51,442,1,8
2,103,0,54,1,430,85,5,347
0,12,1,195,2,3,273,1,0
0,16,1,995,2,43,28,2,328
1,19,1,120,10,7,1185,1,0
1,8,0,135,2,78,70,1,0
1,7,0,150,1,38,24,5,307
1,4,0,61,7,167,276,1,292
1,1,1,115,30,0,-1,52,281
0,13,0,63,1,104,9,1,11
1,19,1,185,7,21,37,1,27
0,12,1,1763,60,0,-1,1,0
0,15,0,33,28,20,506,1,282
0,29,0,55,2,3,721,1,189
0,15,1,150,5,8,77,1,118
0,24,1,80,21,3,1308,1,0
0,6,0,40,7,0,-1,1,0
1,8,0,79,2,8,660,1,0
1,2,1,140,2,5,1384,1,0
1,52,1,198,2,15,1100,1,0
0,24,0,65,1,0,-1,2,0
1,2,1,117,3,126,2,2,66
1,28,1,125,3,2,951,1,0
1,11,1,510,3,12,1385,1,364
0,12,1,125,2,5,158,1,0
1,43,0,170,1,0,-1,1,0
1,2,0,65,1,61,351,1,323
0,20,1,195,6,21,515,1,42
1,4,1,115,3,8,1386,1,183
1,14,1,135,3,31,463,1,0
0,16,1,350,3,5,710,1,22
1,2,0,115,1,28,752,4,6
1,2,0,45,1,205,24,4,0
0,6,0,65,2,21,1387,1,0
2,25,1,135,30,3,38,1,231
0,12,0,40,6,0,-1,1,0
0,6,0,70,1,0,-1,1,0
1,7,1,199,30,119,123,2,215
1,2,0,100,2,0,-1,1,364
1,28,1,195,6,5,28,1,329
0,17,1,200,3,0,-1,1,0
0,79,1,150,5,1,238,1,0
0,21,0,60,2,1,160,1,0
0,21,0,70,11,21,36,1,134
0,21,0,30,1,0,-1,1,0
0,12,0,100,4,38,214,1,10
1,28,1,180,3,3,1383,1,0
2,25,1,105,2,19,1388,1,0
1,2,1,110,90,7,1389,1,90
2,159,0,38,6,5,694,43,313
0,6,0,70,1,1,221,2,0
0,15,1,72,7,11,671,1,0
0,6,0,75,1,35,47,2,80
1,2,0,63,1,209,28,3,274
1,2,0,58,1,194,4,3,307
1,8,0,70,1,0,-1,1,0
1,19,1,145,5,63,6,1,242
0,13,0,45,1,3,480,2,0
0,21,0,60,2,77,17,3,28
1,8,1,158,100,2,836,1,290
0,73,0,139,1,3,877,2,0
0,6,0,45,5,20,842,1,52
1,28,1,99,30,13,30,15,333
0,10,1,85,3,1,778,1,0
1,19,0,85,10,14,773,4,18
0,15,1,95,3,2,1390,1,0
0,6,1,150,3,45,1123,1,0
0,12,0,96,3,82,27,1,289
1,19,1,230,2,1,477,1,0
1,2,1,150,4,4,442,1,33
1,26,1,225,2,2,262,1,0
0,6,1,130,3,138,46,1,254
0,20,1,116,1,0,-1,1,0
1,4,1,115,4,1,1369,1,0
0,20,1,126,3,3,37,1,110
0,24,1,174,5,17,357,1,15
1,5,1,149,5,13,1391,1,0
1,28,1,150,4,10,680,1,0
0,70,1,100,2,1,1254,2,292
3,109,1,150,5,16,34,1,299
1,2,0,89,4,56,84,2,15
0,3,1,308,2,62,6,2,294
0,15,0,40,1,0,-1,1,0
1,28,1,150,30,5,1014,39,228
2,49,0,55,1,90,24,4,310
1,1,0,55,1,16,36,1,0
1,28,1,139,2,2,600,1,0
2,31,0,90,1,27,430,2,365
1,4,1,249,3,150,46,1,159
1,28,1,150,1,0,-1,1,0
0,13,1,95,1,49,38,1,40
0,29,0,135,2,79,17,2,11
0,20,0,45,17,0,-1,1,0
1,1,1,289,10,169,48,1,3
0,21,1,97,2,47,8,2,345
0,10,1,180,30,84,50,1,204
1,28,1,75,30,32,135,1,4
0,12,1,320,6,10,495,1,0
0,123,0,60,5,66,67,5,326
0,96,0,60,3,118,33,5,326
0,16,1,144,15,6,296,1,0
0,21,0,40,14,0,-1,1,0
0,12,0,115,1,0,-1,1,0
1,43,2,75,1,0,-1,1,0
2,81,0,47,2,2,1377,1,17
1,7,0,1450,1,0,-1,1,0
0,12,0,100,3,19,362,1,0
1,30,2,50,1,0,-1,1,89
1,11,1,250,30,3,808,39,365
1,2,1,115,8,9,453,1,111
1,19,0,60,7,1,356,1,0
1,7,0,135,2,195,12,1,241
1,2,0,50,2,170,9,3,84
1,1,1,149,3,1,1392,1,0
0,100,1,120,2,1,38,2,140
1,19,1,150,5,22,17,1,6
0,21,1,110,3,0,-1,1,0
1,28,0,95,1,21,955,2,188
0,20,1,190,2,12,529,1,0
0,54,1,139,4,77,47,2,340
1,19,0,115,1,0,-1,1,0
1,8,0,130,2,2,38,1,150
1,8,0,125,3,124,6,3,347
0,13,0,45,21,14,152,2,48
1,28,1,110,4,8,528,1,0
0,13,1,120,21,12,1144,1,22
0,15,0,50,1,1,1393,1,0
0,12,1,100,2,3,1352,1,0
0,29,0,75,2,14,743,1,0
0,20,1,129,30,7,21,52,328
1,26,1,196,5,66,16,1,323
1,14,1,400,1,0,-1,1,0
1,19,1,140,12,1,778,2,164
2,126,0,60,1,0,-1,1,0
0,12,0,55,1,4,89,1,0
1,4,1,175,2,24,601,2,0
0,22,1,90,3,24,346,1,29
1,1,1,281,1,3,462,1,0
0,117,0,50,2,21,224,1,179
1,68,2,65,1,49,17,1,353
2,160,0,85,1,243,216,1,281
4,161,0,38,3,15,1228,3,0
1,8,0,59,1,15,825,4,330
2,44,0,40,4,15,889,1,0
1,14,1,229,3,2,1168,1,0
0,3,1,70,2,1,357,1,0
1,4,1,190,7,2,49,1,135
0,6,1,150,3,109,19,1,343
0,15,0,68,5,115,38,5,149
1,14,0,109,2,2,160,1,0
1,30,1,37,30,3,168,2,82
1,43,0,124,1,107,33,2,62
0,29,1,190,2,9,665,1,0
1,19,1,160,1,210,9,4,265
0,10,1,160,1,111,4,1,253
0,16,1,145,5,0,-1,1,0
0,20,0,49,1,2,1394,1,0
0,20,1,159,30,9,94,52,362
0,12,0,75,14,0,-1,1,0
1,11,1,175,90,0,-1,1,89
1,30,0,150,2,8,397,1,364
1,2,0,65,1,8,1269,1,0
2,124,0,50,2,20,67,5,347
0,15,0,52,1,0,-1,1,0
1,11,1,176,5,7,1395,1,8
0,12,0,90,1,1,1315,1,0
0,3,1,175,2,8,768,1,0
1,2,1,125,6,2,512,1,0
0,15,1,249,3,193,29,1,344
1,8,1,87,30,7,1198,52,365
0,13,0,65,2,0,-1,1,0
0,34,1,495,2,95,32,1,285
0,12,1,120,30,21,40,1,219
1,4,1,110,6,25,60,1,161
1,68,1,159,2,13,27,1,10
0,40,1,189,2,177,8,2,235
0,6,0,58,2,0,-1,1,0
0,21,0,59,1,12,590,2,358
0,15,0,51,7,0,-1,1,0
1,19,1,199,3,1,253,1,0
0,15,0,52,12,1,1396,5,89
1,14,1,199,2,98,47,2,33
1,19,0,100,2,0,-1,1,0
1,4,0,54,1,46,38,2,14
0,20,0,49,3,59,97,1,99
1,27,0,250,1,10,654,1,364
0,16,0,45,1,2,1397,1,0
2,37,0,50,1,214,6,8,56
0,13,1,600,1,0,-1,1,0
1,1,1,200,2,84,86,1,272
2,31,0,38,5,13,1379,1,0
0,32,1,300,2,62,38,1,274
0,6,0,50,14,0,-1,1,0
0,90,0,55,15,7,1398,2,317
0,54,0,27,30,9,53,2,345
1,1,1,200,6,1,919,1,0
1,28,1,99,30,13,374,15,323
0,6,1,80,5,5,120,1,0
1,11,1,250,2,168,9,1,222
0,22,1,95,3,0,-1,1,0
1,18,0,59,4,13,763,3,157
4,66,0,57,2,106,84,4,82
1,7,1,170,30,20,372,39,320
0,21,0,50,1,1,1399,1,0
1,30,0,49,1,1,865,1,0
0,12,0,65,4,2,1201,1,0
1,2,1,250,3,104,123,2,266
0,32,1,200,4,24,433,1,0
1,4,1,110,2,10,514,1,0
1,26,1,250,30,13,216,1,274
0,10,0,73,1,199,16,2,142
0,6,0,70,1,0,-1,1,0
0,21,1,125,1,1,1369,1,0
0,12,1,195,1,0,-1,1,50
0,24,0,75,1,0,-1,1,0
2,162,0,36,1,69,13,1,354
0,6,1,99,1,100,15,1,158
0,38,1,100,2,8,1363,1,359
1,23,0,71,10,56,83,1,131
0,16,1,100,2,4,1385,1,0
0,3,0,85,1,28,146,1,0
1,68,1,169,2,16,1400,1,0
1,11,1,149,2,3,1371,1,0
1,28,0,89,1,91,22,1,166
0,54,0,44,30,1,1401,43,273
0,12,1,150,2,233,9,1,5
0,13,1,125,2,73,97,1,20
2,159,0,42,6,2,1087,43,151
1,30,0,28,20,0,-1,1,0
0,12,1,155,4,0,-1,1,0
2,56,1,300,7,1,15,1,42
1,8,0,250,7,3,1187,1,0
1,4,0,70,1,325,17,1,108
0,15,1,80,15,2,311,1,0
1,8,1,150,1,0,-1,1,0
2,44,0,65,2,132,6,1,261
0,20,1,167,5,2,592,1,0
1,19,1,130,30,10,50,39,311
0,73,1,115,2,60,9,1,0
0,20,0,94,4,199,22,2,246
1,2,1,185,4,137,12,2,261
1,14,1,195,7,14,164,1,0
0,12,1,90,4,1,1402,1,0
1,7,0,99,365,7,1403,1,337
1,5,1,499,30,4,570,1,364
0,29,1,180,2,135,27,1,151
0,12,1,300,2,3,978,1,0
1,19,0,100,2,156,17,1,197
1,26,0,134,3,139,16,2,3
2,44,0,49,2,49,70,2,303
0,22,0,47,2,91,33,2,51
0,17,1,120,2,17,6,1,0
1,28,1,185,30,9,556,34,342
0,10,1,169,30,136,2,1,279
0,90,1,130,14,23,25,2,33
0,6,1,110,1,3,334,1,0
0,12,1,122,4,21,23,1,306
0,29,0,150,1,2,1404,1,0
0,20,1,129,30,1,904,52,340
2,37,0,65,1,76,54,8,25
1,28,1,115,30,18,38,34,311
2,145,0,60,2,81,27,1,312
0,33,1,150,7,1,1131,1,0
1,8,1,200,6,35,6,1,11
1,28,1,110,30,1,1080,1,188
2,37,1,259,1,72,77,6,257
1,27,1,150,1,5,1041,1,0
0,12,1,295,3,0,-1,1,0
1,8,0,140,1,2,1405,1,0
0,6,0,70,1,49,59,15,359
2,25,1,134,500,30,523,1,90
1,2,1,825,5,28,21,3,290
0,12,0,100,1,0,-1,2,0
1,26,1,175,2,0,-1,1,0
0,21,0,60,1,0,-1,1,0
1,19,1,250,1,15,9,1,15
0,20,0,58,2,4,551,1,0
0,6,1,142,4,106,47,2,247
0,6,1,120,3,194,84,1,213
1,52,1,136,30,43,771,1,338
1,2,0,55,2,71,1406,3,0
1,8,1,185,3,0,-1,1,0
0,29,0,75,1,1,1335,2,188
1,4,1,103,2,98,6,1,237
0,13,1,193,30,1,181,21,311
0,6,1,700,1,6,465,3,322
1,71,1,200,30,14,372,1,284
1,7,1,145,30,11,8,39,351
0,12,1,200,14,14,277,1,0
0,40,0,160,1,54,84,1,10
0,6,0,45,2,43,758,1,302
1,7,1,151,7,12,867,1,0
1,7,0,98,2,20,357,1,0
0,20,0,75,6,0,-1,1,0
1,7,1,185,30,15,61,39,336
4,72,1,150,4,6,115,1,346
0,38,1,170,3,7,1407,1,0
0,6,1,119,2,83,27,1,217
1,7,1,229,5,5,744,8,43
1,2,0,80,2,5,743,1,0
1,7,0,100,5,0,-1,1,0
0,15,1,500,1,68,75,2,313
1,7,1,120,1,12,837,1,163
0,12,0,85,1,0,-1,1,0
0,20,1,135,3,17,97,1,8
1,1,1,524,3,57,8,1,115
1,2,0,60,1,0,-1,1,0
0,6,1,159,4,142,411,2,24
1,30,1,200,2,0,-1,1,0
2,152,0,73,1,148,170,2,347
0,15,2,70,2,2,512,1,0
0,21,0,168,7,1,1408,1,179
0,6,0,75,1,0,-1,1,0
1,28,1,169,3,76,395,1,126
2,83,1,85,4,6,902,1,0
0,54,0,38,30,1,40,43,331
0,54,0,48,30,2,520,43,306
4,161,0,42,2,25,26,3,0
1,28,0,80,30,57,324,3,245
0,12,1,145,3,8,1109,1,0
1,30,0,72,2,18,362,3,145
0,12,0,95,2,186,4,2,62
0,6,0,45,4,49,102,3,40
1,7,1,250,2,64,24,1,27
1,68,0,73,5,4,1409,1,0
1,5,0,100,1,1,1410,1,0
0,6,0,50,1,1,844,1,0
0,12,1,165,1,75,59,1,365
0,16,1,184,3,123,33,2,292
1,4,1,295,2,0,-1,1,365
2,44,1,135,2,97,38,1,0
1,7,1,160,2,53,8,1,0
0,15,1,99,3,72,9,1,266
0,38,1,85,10,3,500,1,0
1,11,1,199,1,1,1236,1,0
1,19,1,195,2,3,352,1,0
1,4,0,80,1,134,28,3,211
0,15,0,69,15,21,373,1,360
1,11,1,145,3,13,862,1,0
0,0,0,52,3,8,36,2,27
1,2,1,80,5,2,1411,1,0
1,2,1,300,2,9,606,1,0
1,30,1,75,20,2,106,1,100
1,8,1,180,3,7,162,1,0
1,9,0,62,6,62,9,1,317
1,77,1,750,1,50,38,1,345
1,30,0,31,7,0,-1,1,0
0,21,1,250,3,16,13,2,72
1,30,1,99,1,8,367,1,0
0,20,1,120,7,17,120,1,0
1,27,1,150,3,58,13,1,40
1,4,1,100,7,0,-1,1,0
1,8,1,150,14,6,1016,1,0
0,12,0,99,2,35,335,3,76
1,1,1,200,30,9,837,4,342
0,16,0,75,1,0,-1,1,0
0,24,0,45,30,0,-1,43,361
0,54,0,45,30,0,-1,43,361
0,35,0,59,1,75,23,3,322
0,6,0,84,2,5,743,1,364
1,8,1,140,30,11,13,34,204
0,96,0,90,4,8,297,1,0
0,117,1,125,1,0,-1,1,0
1,8,0,250,3,33,13,2,38
0,24,1,100,5,0,-1,1,0
0,24,1,190,2,119,32,1,243
0,6,1,298,3,17,83,1,35
1,68,0,99,2,136,85,1,33
1,19,1,250,2,12,553,1,0
1,7,0,95,7,2,442,1,335
0,12,0,110,6,0,-1,1,0
1,30,0,59,4,109,59,2,284
1,5,2,115,1,7,617,1,0
2,44,1,200,2,6,75,1,349
0,21,0,75,1,8,31,1,281
0,16,1,115,5,4,1237,1,0
1,8,1,146,3,45,13,1,211
0,12,0,110,3,4,1125,5,0
0,15,0,60,1,0,-1,1,0
0,12,1,450,5,137,24,1,226
1,19,1,160,1,169,24,4,238
1,28,1,149,2,15,727,1,0
1,4,1,100,2,32,557,1,0
1,11,1,220,3,118,77,1,180
0,24,1,120,1,282,33,1,187
0,12,1,99,25,24,1412,1,0
1,2,0,65,1,27,307,1,1
2,56,0,50,4,1,737,1,0
0,21,1,65,5,0,-1,1,0
0,20,1,125,1,0,-1,1,0
1,28,0,75,30,8,598,9,303
0,70,0,85,2,3,8,4,353
0,79,0,2000,40,28,945,2,0
0,10,1,149,2,1,1413,1,0
0,20,0,53,2,5,1405,1,0
1,8,1,325,3,2,1134,1,0
0,21,0,45,2,13,254,1,0
2,159,0,38,30,4,39,43,222
1,30,2,120,3,38,1400,1,178
2,159,0,38,30,5,1205,43,312
0,79,0,2000,2,0,-1,2,365
0,12,0,60,3,31,47,1,147
0,20,1,190,3,16,627,1,0
1,19,0,125,2,16,70,1,18
1,2,1,100,6,0,-1,1,0
1,2,0,70,1,131,1414,1,0
0,22,1,130,1,45,9,1,7
0,13,0,45,1,1,207,1,0
1,8,1,110,30,7,128,1,67
1,2,0,60,3,18,13,2,0
0,6,0,125,14,7,467,1,179
1,23,0,81,1,3,351,1,0
1,2,0,80,5,0,-1,1,0
2,56,1,105,1,7,983,1,0
